scenario_label,observed_action,desire_condition,effort_condition,alt_idx,action_text,is_share,risk_raw,risk_raw_std,risk,effort_raw,effort_raw_std,effort,g_raw,g_raw_std,g,n_runs_risk,n_runs_effort,n_runs_g,n_failures_risk,n_failures_effort,n_failures_g
takeout,no_share,low,high,2,They go downstairs to the hotel restaurant to get extra sauce containers or a surface to pour the honey mustard sauce onto so they can both use it,1,0.0,0.0,0.0,5.2,0.39999999999999997,0.8666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
takeout,no_share,low,high,3,They decide not to use any sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,no_share,low,low,0,Emily and Elizabeth pour the honey mustard sauce into separate containers to divide it between them,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
takeout,no_share,low,low,1,Elizabeth uses the honey mustard sauce and Emily uses the ketchup packets,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,no_share,low,low,2,They decide to order another container of honey mustard sauce from the restaurant,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
takeout,no_share,low,low,3,They put the honey mustard sauce aside and both use the ketchup packets,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,low_risk_share,low,high,0,use ketchup packets as the dipping sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,low_risk_share,low,high,1,take turns dipping into the single container of honey mustard,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,low,high,2,one person uses the honey mustard and the other uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,low_risk_share,low,high,3,go downstairs to get extra sauce containers and get more honey mustard,1,0.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,low,high,4,refuse to use the honey mustard and throw it away,0,0.0,0.0,0.0,0.8,0.4,0.13333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
takeout,no_share,high,high,0,Emily and Elizabeth share the honey mustard sauce by taking turns dipping,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,no_share,high,high,1,Emily uses the ketchup packets and lets Elizabeth have the honey mustard sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,no_share,high,high,2,Elizabeth uses the ketchup packets and Emily goes to get extra sauce containers from the hotel restaurant downstairs,0,0.0,0.0,0.0,5.2,0.39999999999999997,0.8666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
takeout,no_share,high,high,3,Both go to the hotel restaurant downstairs to get extra sauce containers so they can each have honey mustard sauce,1,0.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,no_share,high,high,4,"They pour the honey mustard sauce onto a surface, such as a plate or a piece of paper, and divide it between them",1,1.2,1.469693845669907,0.19999999999999998,3.5,0.6708203932499369,0.5833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,high,low,0,use the ketchup packets instead of the honey mustard,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,low_risk_share,high,low,1,take turns dipping into the single container of honey mustard,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,high,low,2,one person uses the honey mustard and the other uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,low_risk_share,high,low,3,order another container of honey mustard from the restaurant,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,low,high,0,use ketchup packets as dipping sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,high_risk_share,low,high,1,go downstairs to get extra sauce containers,1,0.0,0.0,0.0,5.2,0.39999999999999997,0.8666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,low,high,2,Emily uses the honey mustard and Elizabeth uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,high_risk_share,low,high,3,Elizabeth uses the honey mustard and Emily uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,high_risk_share,low,high,4,order more food with additional sauce from the restaurant,1,0.0,0.0,0.0,4.8,0.7483314773547882,0.7999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,high,low,0,pour the honey mustard sauce into extra containers to divide it between them,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,high,low,1,use the ketchup packets instead of the honey mustard sauce,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,high_risk_share,high,low,2,one person uses the honey mustard sauce and the other uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,high_risk_share,high,low,3,order another container of honey mustard sauce from the restaurant,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,high,low,4,refuse to use the honey mustard sauce to avoid double-dipping,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,low_risk_share,high,high,0,take turns dipping into the single container of honey mustard,1,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,high,high,1,one person uses the honey mustard and the other uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,low_risk_share,high,high,2,go downstairs to get extra sauce containers and refill them with honey mustard from the single container,1,0.0,0.0,0.0,6.0,0.0,1.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,high,high,3,order more food with additional honey mustard sauce,1,0.0,0.0,0.0,4.8,0.7483314773547882,0.7999999999999999,6.0,0.0,1.0,10,10,10,0,0,0
takeout,low_risk_share,high,high,4,use the ketchup packets as a substitute for honey mustard,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,high_risk_share,high,high,0,"take turns using the honey mustard sauce, with one person finishing before the other starts",0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,high,high,1,go downstairs to the hotel restaurant to get extra sauce containers,1,0.0,0.0,0.0,5.2,0.39999999999999997,0.8666666666666667,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,high,high,2,use the ketchup packets instead of the honey mustard sauce,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,high_risk_share,high,high,3,"divide the honey mustard sauce into two portions, perhaps by pouring some into a cup or other container found in the hotel room",1,1.2,1.469693845669907,0.19999999999999998,2.9,0.3,0.4833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,high,high,4,one person uses the honey mustard sauce and the other uses ketchup,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
takeout,high_risk_share,low,low,0,use the ketchup packets as their dipping sauce,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
takeout,high_risk_share,low,low,1,pour the honey mustard sauce into two extra containers to divide it between them,1,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,low,low,2,flip a coin to decide who gets to use the honey mustard sauce and the other uses ketchup,0,0.0,0.0,0.0,0.7,0.45825756949558394,0.11666666666666665,3.0,0.0,0.5,10,10,10,0,0,0
takeout,high_risk_share,low,low,3,ask the hotel to call the restaurant to see if they can deliver an extra honey mustard sauce,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
takeout,high_risk_share,low,low,4,"decide to take turns using the honey mustard sauce, one person at a time",0,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,high,low,0,Liana and Serina serve the pasta onto two plates and eat it together while watching TV,1,1.6,1.4106735979665885,0.26666666666666666,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,high,low,1,Serina eats the pasta and Liana eats the boxed salad,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
cooking,no_share,high,low,2,They put the pasta in the fridge for later and both eat the boxed salad,0,0.0,0.0,0.0,0.05,0.15000000000000002,0.008333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
cooking,no_share,high,low,3,Liana and Serina take turns eating the pasta while the other waits,0,1.6,1.4106735979665885,0.26666666666666666,1.0,0.0,0.16666666666666666,3.3,0.9,0.5499999999999999,10,10,10,0,0,0
cooking,no_share,low,low,0,Serina eats the pasta and Liana eats the salad,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
cooking,no_share,low,low,1,"They share the pasta, with Liana and Serina each taking some",1,3.0,0.0,0.5,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,low,low,2,Liana and Serina both eat the salad and discard the pasta,1,0.0,0.0,0.0,0.05,0.15000000000000002,0.008333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
cooking,no_share,low,low,3,"Serina joins Liana in eating the pasta, but also has some salad on the side",1,1.3,1.4000000000000001,0.21666666666666667,0.95,0.15,0.15833333333333333,4.35,0.5937171043518958,0.7249999999999999,10,10,10,0,0,0
cooking,no_share,low,high,0,"Liana and Serina wait for the dishwasher cycle to finish to get clean plates and utensils, then share the pasta",1,3.0,0.0,0.5,4.0,0.0,0.6666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,low,high,1,Serina eats the pasta alone while Liana eats something else,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
cooking,no_share,low,high,2,"Liana and Serina decide to eat the pasta together, using dirty or makeshift plates and utensils",1,6.0,0.0,1.0,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,low,high,3,They order takeout to share instead of eating the pasta,1,3.0,0.0,0.5,4.4,0.19999999999999998,0.7333333333333334,0.0,0.0,0.0,10,10,10,0,0,0
cooking,no_share,high,high,0,wait for the dishwasher cycle to finish to get clean plates and serving spoon,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,4.2,2.749545416973504,0.7,10,10,10,0,0,0
cooking,no_share,high,high,1,use paper plates or other disposable dishes to serve the pasta,1,3.0,0.0,0.5,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,high,high,2,Liana serves herself and then hands the serving spoon to Serina to serve herself,1,2.6,0.8,0.43333333333333335,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
cooking,no_share,high,high,3,Serina eats the pasta and Liana eats the boxed salad,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
cooking,low_risk_share,high,high,0,eat directly from the pot,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,high,1,wait for the dishwasher cycle to finish,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,4.2,2.749545416973504,0.7,10,10,10,0,0,0
cooking,low_risk_share,high,high,2,use dirty plates and spoon,0,6.0,0.0,1.0,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,high,3,have one person eat while the other waits for clean dishes,0,0.1,0.20000000000000004,0.016666666666666666,2.45,0.15,0.4083333333333333,3.0,0.0,0.5,10,10,10,0,0,0
cooking,low_risk_share,high,low,0,eat directly from the pot,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,low,1,serve one person first and let them eat in the living room while the other stays in the kitchen,0,0.1,0.20000000000000004,0.016666666666666666,2.95,0.15,0.4916666666666667,3.0,0.0,0.5,10,10,10,0,0,0
cooking,low_risk_share,high,low,2,put the pasta in a serving dish and pass it back and forth in the living room,1,3.3,0.9,0.5499999999999999,3.0,0.0,0.5,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,high,low,3,decide to eat in the kitchen instead of the living room,1,0.1,0.20000000000000004,0.016666666666666666,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,low,low,0,Serve the pasta onto individual plates and eat together in the living room,0,1.6,1.4106735979665885,0.26666666666666666,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,low,low,1,Let Liana eat the pasta alone while Serina prepares something else for herself,0,0.0,0.0,0.0,0.9,0.30000000000000004,0.15,3.0,0.0,0.5,10,10,10,0,0,0
cooking,high_risk_share,low,low,2,Put the pasta away and order takeout or cook something else together,1,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,0.0,0.0,0.0,10,10,10,0,0,0
cooking,high_risk_share,low,low,3,Have Liana eat the pasta in the kitchen while Serina waits in the living room,0,0.0,0.0,0.0,1.9,0.3,0.31666666666666665,3.0,0.0,0.5,10,10,10,0,0,0
cooking,low_risk_share,low,low,0,Serina uses her fork to take some pasta from the pot and eat it directly,0,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,4.2,1.4696938456699067,0.7,10,10,10,0,0,0
cooking,low_risk_share,low,low,1,Liana uses the serving spoon to put all the pasta on her own plate,0,0.0,0.0,0.0,1.95,0.15,0.32499999999999996,3.0,0.0,0.5,10,10,10,0,0,0
cooking,low_risk_share,low,low,2,They leave the pasta in the pot and eat it together from the pot,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,low,low,3,Serina lets Liana have all the pasta and they order takeout for Serina,0,0.0,0.0,0.0,4.9,0.3,0.8166666666666667,3.0,0.0,0.5,10,10,10,0,0,0
cooking,high_risk_share,high,low,0,Serve the pasta onto individual plates and eat in the living room,0,1.6,1.4106735979665885,0.26666666666666666,2.0,0.0,0.3333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,high,low,1,Serve the pasta onto individual plates and eat at the dinner table,0,1.6,1.4106735979665885,0.26666666666666666,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,high,low,2,One person serves themselves and eats in the living room while the other waits,0,0.1,0.20000000000000004,0.016666666666666666,2.0,0.0,0.3333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
cooking,high_risk_share,high,low,3,Take turns scooping pasta onto their own plates using the serving spoon,1,2.6,0.8,0.43333333333333335,2.1,0.19999999999999998,0.35,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,low,high,0,wait for the dishwasher cycle to finish to get clean plates and utensils,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,4.2,2.749545416973504,0.7,10,10,10,0,0,0
cooking,high_risk_share,low,high,1,use paper plates or other disposable dishes,1,3.0,0.0,0.5,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,low,high,2,Liana eats the pasta alone from the pot,0,0.0,0.0,0.0,1.0,0.0,0.16666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
cooking,high_risk_share,low,high,3,order or make something else to eat,1,0.0,0.0,0.0,4.4,0.19999999999999998,0.7333333333333334,0.0,0.0,0.0,10,10,10,0,0,0
cooking,high_risk_share,high,high,0,wait for the dishwasher cycle to finish to get clean plates and utensils,1,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,4.2,2.749545416973504,0.7,10,10,10,0,0,0
cooking,high_risk_share,high,high,1,use paper plates or other disposable dishes,1,3.0,0.0,0.5,2.05,0.15,0.3416666666666666,6.0,0.0,1.0,10,10,10,0,0,0
cooking,high_risk_share,high,high,2,one person eats in the kitchen while the other waits,0,0.0,0.0,0.0,1.45,0.15,0.24166666666666664,3.0,0.0,0.5,10,10,10,0,0,0
cooking,high_risk_share,high,high,3,order takeout instead of eating the pasta,0,0.0,0.0,0.0,4.4,0.19999999999999998,0.7333333333333334,0.0,0.0,0.0,10,10,10,0,0,0
cooking,low_risk_share,low,high,0,use paper plates and plastic utensils to serve the pasta,0,3.0,0.0,0.5,2.5,0.0,0.41666666666666663,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,low,high,1,wait for the dishwasher cycle to finish to get clean plates and utensils,0,0.0,0.0,0.0,4.0,0.0,0.6666666666666666,4.2,2.749545416973504,0.7,10,10,10,0,0,0
cooking,low_risk_share,low,high,2,eat the pasta directly from the pot,1,6.0,0.0,1.0,1.45,0.15,0.24166666666666664,6.0,0.0,1.0,10,10,10,0,0,0
cooking,low_risk_share,low,high,3,cancel dinner plans and order takeout instead,0,0.0,0.0,0.0,4.4,0.19999999999999998,0.7333333333333334,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,low,low,0,Haoyu picks her own apple from the tree and eats it,0,0.0,0.0,0.0,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,low,low,1,Camille and Haoyu share the apple Camille picked,1,6.0,0.0,1.0,0.1,0.30000000000000004,0.016666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,low,low,2,They leave the apples and move to a different variety to taste,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,low,low,3,Haoyu takes the apple from Camille and eats it herself,0,3.0,0.0,0.5,0.05,0.15000000000000002,0.008333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
apples,no_share,low,high,0,Camille offers Haoyu the apple to take a bite,1,3.0,0.0,0.5,0.7,0.4,0.11666666666666665,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,low,high,1,Camille and Haoyu walk to the far end to pick another Jonagold,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,low,high,2,Haoyu picks a different variety of apple from a nearby tree,0,0.0,0.0,0.0,1.6,0.48989794855663565,0.26666666666666666,3.0,0.0,0.5,10,10,10,0,0,0
apples,no_share,low,high,3,"Camille puts the apple back on the tree, and they move on to another variety",0,0.0,0.0,0.0,1.6,0.48989794855663565,0.26666666666666666,0.0,0.0,0.0,10,10,10,0,0,0
apples,low_risk_share,low,low,0,Haoyu asks Camille to share her apple,1,3.0,0.0,0.5,0.0,0.0,0.0,5.7,0.9,0.95,10,10,10,0,0,0
apples,low_risk_share,low,low,1,Haoyu lets Camille eat the apple she picked and doesn't get one,0,2.4,1.2,0.39999999999999997,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
apples,low_risk_share,low,low,2,They put the apple back and move to a different variety to taste,0,0.0,0.0,0.0,1.1,0.3,0.18333333333333335,0.0,0.0,0.0,10,10,10,0,0,0
apples,low_risk_share,low,low,3,Camille offers Haoyu a bite of her apple,1,3.0,0.0,0.5,0.05,0.15000000000000002,0.008333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
apples,low_risk_share,high,low,0,Haoyu asks Camille to share her apple,1,3.0,0.0,0.5,0.0,0.0,0.0,5.7,0.9,0.95,10,10,10,0,0,0
apples,low_risk_share,high,low,1,Camille offers Haoyu a bite of her apple,1,3.0,0.0,0.5,0.05,0.15000000000000002,0.008333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
apples,low_risk_share,high,low,2,Haoyu decides not to try a Jonagold apple,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,high,high,0,Camille and Haoyu walk to the far end of the orchard to pick another Jonagold apple,0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,high,high,1,Camille cuts the apple in half to share with Haoyu,1,6.0,0.0,1.0,2.6,0.48989794855663565,0.43333333333333335,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,high,high,2,Camille offers Haoyu the first bite of the apple,1,3.0,0.0,0.5,0.7,0.4,0.11666666666666665,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,high,high,3,Haoyu picks the apple from Camille's hand to take a bite,1,6.0,0.0,1.0,0.7,0.4,0.11666666666666665,6.0,0.0,1.0,10,10,10,0,0,0
apples,high_risk_share,low,low,0,Haoyu picks her own separate apple from the same tree,0,0.0,0.0,0.0,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
apples,high_risk_share,low,low,1,Camille eats the apple by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,low,low,2,They put the apple back and move on to try a different variety together,1,0.0,0.0,0.0,1.1,0.3,0.18333333333333335,0.0,0.0,0.0,10,10,10,0,0,0
apples,high_risk_share,low,low,3,Haoyu declines to eat any apple,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,high_risk_share,low,high,0,Camille eats the apple by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,low,high,1,Haoyu eats the apple by himself after taking it from Camille,0,6.0,0.0,1.0,0.7,0.4,0.11666666666666665,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,low,high,2,They leave the apple and walk to the far end to pick another Jonagold to share,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,high_risk_share,low,high,3,They decide not to eat any Jonagold apples and move on to another variety,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
apples,high_risk_share,high,low,0,Haoyu picks her own separate apple from the tree,0,0.0,0.0,0.0,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
apples,high_risk_share,high,low,1,Camille eats the whole apple by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,high,low,2,Haoyu eats the whole apple by herself after Camille hands it to her,0,6.0,0.0,1.0,0.05,0.15000000000000002,0.008333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,high,low,3,They put the apple back and look for another variety to taste,0,0.0,0.0,0.0,1.1,0.3,0.18333333333333335,0.0,0.0,0.0,10,10,10,0,0,0
apples,high_risk_share,high,high,0,Camille eats the apple by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,high,high,1,Camille gives the apple to Haoyu to eat,0,5.7,0.9,0.95,0.7,0.4,0.11666666666666665,3.0,0.0,0.5,10,10,10,0,0,0
apples,high_risk_share,high,high,2,They walk to the far end of the orchard to pick more Jonagolds,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,high_risk_share,high,high,3,They decide not to taste the Jonagold variety and move on to another aisle,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
apples,low_risk_share,low,high,0,Camille offers Haoyu the apple she picked,0,3.0,0.0,0.5,0.7,0.4,0.11666666666666665,6.0,0.0,1.0,10,10,10,0,0,0
apples,low_risk_share,low,high,1,They decide to walk to the far end to try a different variety,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,low_risk_share,low,high,2,Haoyu tells Camille to eat the apple and they move on,0,0.0,0.0,0.0,0.6,0.4898979485566356,0.09999999999999999,3.0,0.0,0.5,10,10,10,0,0,0
apples,low_risk_share,low,high,3,They cut the apple in half to share,1,6.0,0.0,1.0,2.6,0.48989794855663565,0.43333333333333335,6.0,0.0,1.0,10,10,10,0,0,0
apples,low_risk_share,high,high,0,Camille offers Haoyu a bite of her apple,1,3.0,0.0,0.5,0.7,0.4,0.11666666666666665,6.0,0.0,1.0,10,10,10,0,0,0
apples,low_risk_share,high,high,1,Camille eats the apple by herself,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,10,10,10,0,0,0
apples,low_risk_share,high,high,2,They decide to walk to the far end of the orchard to pick another Jonagold together,1,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,10,10,10,0,0,0
apples,low_risk_share,high,high,3,Haoyu decides to try a different variety of apple,0,0.0,0.0,0.0,2.0,0.0,0.3333333333333333,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,high,low,0,Haoyu picks a separate apple from the same tree and they both eat their own apples,0,0.0,0.0,0.0,0.95,0.15,0.15833333333333333,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,high,low,1,Camille and Haoyu take turns biting into the same apple,1,6.0,0.0,1.0,1.0,0.0,0.16666666666666666,6.0,0.0,1.0,10,10,10,0,0,0
apples,no_share,high,low,2,Haoyu takes the apple from Camille and eats it herself,0,3.0,0.0,0.5,0.05,0.15000000000000002,0.008333333333333333,3.0,0.0,0.5,10,10,10,0,0,0
apples,no_share,high,low,3,They put the apple back on the tree and pick a different variety to taste together,1,0.0,0.0,0.0,1.2,0.4,0.19999999999999998,0.0,0.0,0.0,10,10,10,0,0,0
apples,no_share,high,low,4,Camille offers the apple to Haoyu to take a bite first,1,3.0,0.0,0.5,0.05,0.15000000000000002,0.008333333333333333,6.0,0.0,1.0,10,10,10,0,0,0
drinks,no_share,low,low,0,Noah drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,low,low,1,Ria drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,low,low,2,They split the special cocktail into two cups,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,1.5,0.0,0.25,6.0,0.0,1.0,9,10,10,1,0,0
drinks,no_share,low,high,0,Noah drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,low,high,1,Ria drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,low,high,2,They flip a coin to decide who gets the special cocktail,0,0.0,0.0,0.0,0.4,0.2,0.06666666666666667,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,low,high,3,They ask someone to get a clean cup so they can split the special cocktail,1,2.3333333333333335,1.2472191289246473,0.3888888888888889,3.5,0.806225774829855,0.5833333333333333,6.0,0.0,1.0,9,10,10,1,0,0
drinks,no_share,high,low,0,Noah drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
drinks,no_share,high,low,1,Ria drinks the special cocktail,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,10,10,1,0,0
